76088,D03,41,41,0,A,I7023,2006472,16/01/2017,02/06/2017
49587,D02,40,14,26,A,CC409,2006472,16/01/2017,02/06/2017
85213,D05,4,4,0,A,CC311,2006472,16/01/2017,02/06/2017
43402,D02,30,11,19,A,I7268,2006472,16/01/2017,02/06/2017
93403,D02,35,35,0,A,I7024,2006472,16/01/2017,02/06/2017
131885,D02,40,19,21,A,I7042,2006472,16/01/2017,02/06/2017
53871,D05,24,18,6,A,CC418,2006472,16/01/2017,02/06/2017
78088,D02,41,41,0,A,I5890,2006537,16/01/2017,02/06/2017
45400,D04,40,3,37,A,CC204,2006537,16/01/2017,02/06/2017
59610,D05,40,39,1,A,I5888,2006537,16/01/2017,02/06/2017
78102,D02,40,40,0,A,I5898,2006537,16/01/2017,02/06/2017
78108,D06,40,40,0,A,I5898,2006537,16/01/2017,02/06/2017
42566,D22,40,23,17,A,I5882,2006537,16/01/2017,02/06/2017
78096,D04,25,25,0,A,I5891,2006537,16/01/2017,02/06/2017
78122,D07,24,24,0,A,I5899,2006537,16/01/2017,02/06/2017
78086,D04,40,29,11,A,CC322,2008122,16/01/2017,02/06/2017
83668,D01,35,30,5,A,I7024,2008122,16/01/2017,02/06/2017
91842,D03,35,34,1,A,I7024,2008122,16/01/2017,02/06/2017
42758,D21,24,12,12,A,I5883,2008122,16/01/2017,02/06/2017
42751,D26,24,24,0,A,I5883,2008122,16/01/2017,02/06/2017
42596,D07,30,27,3,A,I6122,2008254,16/01/2017,02/06/2017
112063,D08,30,30,0,A,I6126,2008254,16/01/2017,02/06/2017
45362,D03,22,21,1,A,CC103,2012359,16/01/2017,02/06/2017
103816,D01,30,19,11,A,I6165,2019442,16/01/2017,02/06/2017
42789,D02,32,30,2,A,I6159,2019442,16/01/2017,02/06/2017
42798,D02,28,28,0,A,I6160,2019442,16/01/2017,02/06/2017
42803,D02,30,30,0,A,I6161,2019442,16/01/2017,02/06/2017
91022,D06,27,27,0,A,I6160,2019442,16/01/2017,02/06/2017
124998,D06,30,30,0,A,I6161,2019442,16/01/2017,02/06/2017
124997,D07,28,28,0,A,I6160,2019442,16/01/2017,02/06/2017
84483,D02,40,40,0,A,I6164,2019442,16/01/2017,02/06/2017
117671,D05,30,28,2,A,I6162,2019442,16/01/2017,02/06/2017
124999,D06,32,32,0,A,I6162,2019442,16/01/2017,02/06/2017
43598,D05,40,39,1,A,I7381,2020521,16/01/2017,02/06/2017
43600,D10,40,40,0,A,I7381,2020521,16/01/2017,02/06/2017
50004,D05,35,31,4,A,ID220,2020521,16/01/2017,02/06/2017
79056,D08,38,32,6,A,I7406,2020521,16/01/2017,02/06/2017
46185,D16,25,3,22,A,ID102,2020521,16/01/2017,02/06/2017
44753,D03,16,16,0,A,IT406,2020521,16/01/2017,02/06/2017
58295,D02,35,35,0,A,I6140,2021242,16/01/2017,02/06/2017
42471,D04,32,26,6,A,I6157,2021242,16/01/2017,02/06/2017
76937,D02,31,31,0,A,I6163,2021242,16/01/2017,02/06/2017
46905,D32,32,23,9,A,MT120,2022265,16/01/2017,02/06/2017
57198,D04,40,11,29,A,I5897,2022265,16/01/2017,02/06/2017
43545,D01,39,39,0,A,I7349,2022265,16/01/2017,02/06/2017
42454,D07,40,39,1,A,I5892,2022265,16/01/2017,02/06/2017
77422,D01,38,34,4,A,I7348,2022265,16/01/2017,02/06/2017
43711,D09,40,38,2,A,I6920,2022265,16/01/2017,02/06/2017
44700,D12,20,3,17,A,ET213,2023202,16/01/2017,02/06/2017
88484,D01,40,0,40,A,I6803,2023296,16/01/2017,02/06/2017
42748,D36,24,22,2,A,I5883,2023296,16/01/2017,02/06/2017
87198,D01,40,1,39,A,I6806,2023296,16/01/2017,02/06/2017
79467,D02,34,32,2,A,I6928,2023334,16/01/2017,02/06/2017
104435,D05,31,31,0,A,I6128,2023334,16/01/2017,02/06/2017
63961,D02,30,30,0,A,I5822,2023334,16/01/2017,02/06/2017
79479,D02,30,28,2,A,I7486,2023334,16/01/2017,02/06/2017
79488,D02,29,29,0,A,I7495,2023334,16/01/2017,02/06/2017
127728,D03,25,8,17,A,I7495,2023334,16/01/2017,02/06/2017
79492,D02,30,24,6,A,I7504,2023334,16/01/2017,02/06/2017
42764,D04,24,22,2,A,I5883,2023385,16/01/2017,02/06/2017
7713,D01,15,1,14,A,UTT59,2023385,16/01/2017,02/06/2017
63516,D03,30,30,0,A,I7356,2025469,16/01/2017,02/06/2017
79450,D06,30,30,0,A,I7356,2025469,16/01/2017,02/06/2017
89935,D07,30,30,0,A,I7415,2025469,16/01/2017,02/06/2017
119881,D05,40,22,18,A,I5910,2027402,16/01/2017,02/06/2017
49574,D01,40,11,29,A,CC401,2027402,16/01/2017,02/06/2017
49580,D04,40,8,32,A,CC401,2027402,16/01/2017,02/06/2017
49577,D05,40,11,29,A,CC401,2027402,16/01/2017,02/06/2017
113836,D12,40,21,19,A,CC419,2027402,16/01/2017,02/06/2017
53888,D04,24,5,19,A,CC421,2027402,16/01/2017,02/06/2017
53882,D07,40,5,35,A,CC420,2027402,16/01/2017,02/06/2017
49514,D03,40,13,27,A,CC302,2027429,16/01/2017,02/06/2017
49520,D05,24,24,0,A,CC303,2027429,16/01/2017,02/06/2017
73307,D07,25,25,0,A,CC303,2027429,16/01/2017,02/06/2017
53872,D02,41,41,0,A,CC419,2027429,16/01/2017,02/06/2017
76980,D04,38,37,1,A,I7364,2027488,16/01/2017,02/06/2017
58178,D02,33,31,2,A,I7439,2027488,16/01/2017,02/06/2017
77318,D04,38,32,6,A,I7448,2027488,16/01/2017,02/06/2017
65215,D03,29,29,0,A,I7395,2027488,16/01/2017,02/06/2017
77335,D01,40,39,1,A,I7441,2032341,16/01/2017,02/06/2017
104512,D02,23,20,3,A,I7442,2032341,16/01/2017,02/06/2017
109503,D02,40,6,34,A,I7609,2033836,16/01/2017,02/06/2017
130399,D03,40,21,19,A,I7608,2033836,16/01/2017,02/06/2017
49583,D02,40,15,25,A,CC403,2034581,16/01/2017,02/06/2017
53887,D02,24,24,0,A,CC421,2034581,16/01/2017,02/06/2017
53881,D01,40,35,5,A,CC420,2034581,16/01/2017,02/06/2017
42612,D04,30,30,0,A,I6126,2034689,16/01/2017,02/06/2017
78682,D02,35,26,9,A,I5881,2034689,16/01/2017,02/06/2017
78694,D04,36,36,0,A,I5819,2034689,16/01/2017,02/06/2017
82904,D02,30,22,8,A,I3300,2034689,16/01/2017,02/06/2017
95924,D03,32,27,5,A,I6166,2035332,16/01/2017,02/06/2017
103790,D03,30,30,0,A,I6167,2035332,16/01/2017,02/06/2017
82671,D01,40,28,12,A,I7602,2036274,16/01/2017,02/06/2017
82672,D02,40,26,14,A,I7602,2036274,16/01/2017,02/06/2017
55433,D01,30,2,28,A,ET339,2036274,16/01/2017,02/06/2017
126014,D01,27,26,1,A,I5860,2100452,16/01/2017,02/06/2017
78708,D01,30,30,0,A,I5828,2100452,16/01/2017,02/06/2017
43847,D01,15,0,15,A,I6836,2100452,16/01/2017,02/06/2017
43852,D01,15,13,2,A,I7583,2100452,16/01/2017,02/06/2017
49549,D01,40,11,29,A,CC313,2100924,16/01/2017,02/06/2017
130031,D05,40,12,28,A,I5902,2100924,16/01/2017,02/06/2017
42375,D03,40,17,23,A,I5888,2100924,16/01/2017,02/06/2017
59768,D08,40,29,11,A,I5888,2100924,16/01/2017,02/06/2017
59894,D04,25,25,0,A,I5889,2100924,16/01/2017,02/06/2017
59848,D15,24,24,0,A,I5889,2100924,16/01/2017,02/06/2017
49526,D03,40,2,38,A,CC307,2101149,16/01/2017,02/06/2017
