46998,1100,1255,L,,,,,,DEDP,A015
46998,1100,1155,,,I,,,,DEDP,A012
46998,1100,1255,L,,,,,,DEDP,A015
46985,1100,1155,,,,J,,,DEDQ,A028
46985,1100,1255,,M,,,,,DEDQ,A031
46985,1100,1155,,,,J,,,DEDQ,A028
46985,1100,1255,,M,,,,,DEDQ,A031
47002,1900,2055,L,,,,,,DEDP,A014
47002,1900,1955,,,I,,,,DEDP,A014
47002,1900,2055,L,,,,,,DEDP,A014
47002,1900,1955,,,I,,,,DEDP,A014
46990,1300,1455,,M,,,,,DEDQ,A028
46990,1300,1355,,,,J,,,DEDQ,A028
46990,1300,1455,,M,,,,,DEDQ,A028
46990,1300,1355,,,,J,,,DEDQ,A028
46996,1700,1855,,,,,V,,DEDQ,A028
46996,1800,1855,,,I,,,,DEDP,A015
46996,1700,1855,,,,,V,,DEDQ,A028
46996,1800,1855,,,I,,,,DEDP,A015
49898,1500,1655,,M,,J,,,DEDT,A016
49898,1500,1555,,,,,V,,DEDT,A016
49897,900,1055,,M,,,,,DEDT,A023
49897,900,1055,,,,J,,,DEDT,A011
49897,1000,1055,,,,,V,,DEDR,A001
46350,1900,2055,L,,,,,,DEDP,A004
46350,1900,2055,L,,,,,,DEDP,A004
3758,1100,1259,L,,,,,,DEDA,SPB01
3758,1300,1459,,M,,,,,DEDA,SPB01
38457,900,1055,,,I,,V,,DEDK,A012
9402,900,1055,,,,,V,,DEDQ,A009
9402,1000,1055,,,I,,,,DEDQ,A009
46642,700,855,,,,,V,,DEDQ,A008
46642,800,855,,,I,,,,DEDQ,A008
93265,1500,1655,,M,,,,,DEDQ,A009
93265,1500,1555,,,,J,,,DEDQ,A009
88340,1300,1455,L,,,,,,DEDQ,A008
88340,1300,1355,,,I,,,,DEDQ,A008
91871,1700,1855,L,,,,,,DEDQ,A008
91871,1700,1755,,,I,,,,DEDQ,A008
44782,1100,1255,,M,,,,,DEDQ,A005
44782,1100,1155,,,,J,,,DEDQ,A005
49959,1900,2055,,M,,J,,,DEDF,A007
49959,2000,2055,,,,,V,,DEDF,A007
50311,700,855,,M,,J,,,DEDF,A003
50312,900,1055,L,,I,,,,DEDF,A005
17885,900,1055,L,,I,,,,,
49731,1500,1755,,,,,V,,DEDP,A020
83782,900,1055,L,,,,,,DEDQ,A009
83782,900,955,,,I,,,,DEDQ,A009
94131,1500,1655,L,,,,,,DEDQ,A008
94131,1500,1555,,,I,,,,DEDQ,A008
96263,700,855,L,,,,,,DEDQ,A008
96263,700,755,,,I,,,,DEDQ,A008
96092,1500,1655,,,,,V,,DEDQ,A009
96092,1600,1655,,,I,,,,DEDQ,A009
84161,1300,1455,,,,,V,,DEDQ,A009
84161,1400,1455,,,I,,,,DEDQ,A009
47027,1300,1455,,M,,J,,,DEDP,A003
125312,1700,1855,,M,,J,,,DEDP,A001
50123,1100,1255,,M,,,,,DEDV,A003
50123,1200,1255,,,,J,,,DEDV,A003
50122,800,955,L,,,,,,DEDV,A017
50122,1000,1055,,,I,,,,DEDV,A003
77374,,,,,,,,,,
77375,,,,,,,,,,
89126,800,1155,,,,,,S,DEDX,A014
42358,700,855,,M,,J,,,DEDX,A005
42359,1300,1455,L,,I,,,,DEDU,A006
132759,,,,,,,,,,
56947,1500,1655,,M,,J,,,DEDU,A009
57198,900,1055,,,I,,V,,DEDU,A010
77799,1700,1855,,M,,J,,,DEDR,A001
77802,700,855,L,,I,,,,DEDU,A012
77803,1900,2055,,M,,J,,,DEDX,A001
77804,1300,1455,L,,I,,,,DEDU,A014
90320,1900,2055,,M,,J,,,DEDT,A006
93579,1300,1455,L,,I,,,,DEDX,A017
90314,1500,1655,,M,,J,,,DEDX,A002
87138,700,855,L,,I,,,,DEDU,A016
90972,700,855,,M,,J,,,DEDU,A010
90036,900,1055,,M,,J,,,DEDT,A008
87290,1100,1255,L,,I,,,,DEDT,A006
91914,900,1055,L,,I,,,,DEDT,A007
91371,1100,1255,,M,,J,,,DEDT,A013
84474,1300,1455,,M,,J,,,DEDT,A004
94360,1500,1655,,,I,,V,,DEDT,A001
104154,1500,1655,L,,I,,,,DEDT,A020
43790,900,1055,,M,,J,,,DEDQ,A021
131993,1100,1255,L,,I,,,,DEDQ,A026
43791,1500,1655,,M,,J,,,DEDQ,A021
131994,900,1055,,,I,,V,,DEDQ,A027
43793,900,1055,,,I,,V,,DEDQ,A022
131995,1100,1255,L,,,,,,DEDP,A020
131995,1100,1255,,,I,,,,DEDQ,A027
43792,1900,2055,,M,,J,,,DEDQ,A022
131996,1700,1855,,M,,J,,,DEDQ,A028
43794,1100,1255,,,I,,V,,DEDQ,A023
131997,1300,1455,,M,,J,,,DEDQ,A027
105699,1700,1855,L,,I,,,,DEDP,A007
46055,900,1055,,,I,,V,,DEDQ,A029
46057,1500,1655,,M,,J,,,DEDQ,A026
46058,1700,1855,,M,,J,,,DEDQ,A027
46054,1900,2055,,M,,J,,,DEDQ,A028
50299,1100,1255,,M,,J,,,DEDF,A005
50298,1300,1455,,M,,J,,,DEDI,A001
45400,1900,2055,,M,,J,,,DEDX,A008
45400,1900,2055,,M,,J,,,DEDX,A008
120254,1500,1655,L,,I,,,,DEDX,A002
43730,1100,1255,L,,I,,,,DEDI,A002
43729,1500,1655,L,,I,,,,DEDI,A001
63390,900,1055,,M,,,,,DEDI,A003
63390,700,855,,,,,V,,DEDI,A004
17776,1300,1459,L,,I,,,,DEDE,SPA01
7378,1600,1755,,M,,J,,,DEDZZ,
7378,1600,1755,,M,,J,,,DEDZZ,
79501,1400,1655,,M,,J,,,,
79507,1400,1555,,M,,J,,,,
42362,1100,1255,L,,I,,,,DEDX,A016
42371,700,855,L,,I,,,,DEDX,A020
42366,1700,1855,,M,,J,,,DEDX,A009
42373,1100,1255,,M,,J,,,DEDX,A005
42360,900,1055,,M,,J,,,DEDX,A017
42364,1700,1855,,M,,J,,,DEDX,A011
42369,900,1055,,M,,J,,,DEDX,A001
42370,900,1055,,,I,,,,DEDX,A021
42370,900,1055,L,,,,,,DEDX,A019
42365,1300,1455,,M,,J,,,DEDX,A021
42372,1300,1455,,M,,J,,,DEDX,A023
42368,1100,1255,L,,I,,,,DEDR,A003
59883,700,855,,M,,J,,,DEDX,A004
42367,700,855,L,,I,,,,DEDU,A013
42363,900,1055,L,,I,,,,DEDU,A014
59812,900,1055,,M,,J,,,DEDX,A023
42374,1300,1455,L,,I,,,,DEDX,A014
42375,700,855,L,,I,,,,DEDU,A004
59682,1500,1655,L,,I,,,,DEDX,A016
59610,1100,1255,L,,I,,,,DEDX,A003
59584,900,1255,,,,,V,,DEDX,A004
59674,700,855,,M,,J,,,DEDX,A003
59768,900,1055,L,,I,,,,DEDU,A012
59861,1500,1655,,M,,J,,,DEDX,A009
61882,1500,1655,L,,I,,,,DEDX,A020
130033,1300,1455,,M,,J,,,DEDX,A005
46625,1700,1855,,M,,,,,DEDQ,A031
46624,700,855,L,,,,,,DEDQ,A031
46621,1700,1855,L,,,,,,DEDQ,A030
46623,900,1055,L,,,,,,DEDQ,A030
46622,1000,1155,,,,,,S,DEDP,A018
91910,800,855,,,,J,,,DEDP,A014
91910,800,855,,,,,V,,DEDP,A012
87406,900,1055,,M,,,,,DEDG,A002
87406,900,955,,,,J,,,DEDG,A002
104048,1500,1655,,M,,,,,DEDE,A016
104048,1500,1555,,,,J,,,DEDE,A016
117592,1700,1955,L,,,,,,DEDE,A018
125966,1300,1355,,,,J,,,DEDI,A006
125966,1300,1455,,M,,,,,DEDI,A006
43594,1100,1255,,,I,,,,DEDP,A013
43599,900,1055,L,,,,,,DEDQ,A023
43598,800,955,,,,J,,,DEDQ,A016
43591,1600,1755,,,,J,,,DEDQ,A017
43597,1600,1755,,,,J,,,DEDQ,A016
43600,1200,1355,,M,,,,,DEDQ,A016
65205,1900,2055,L,,,,,,DEDQ,A021
65204,900,1055,,,I,,,,DEDQ,A021
65202,1200,1355,,M,,,,,DEDQ,A017
65203,800,955,,M,,,,,DEDQ,A017
72232,1500,1655,L,,,,,,DEDQ,A022
50012,900,1055,L,,,,,,DEDP,A023
50012,900,1055,L,,,,,,DEDP,A023
50008,1500,1655,,M,,,,,DEDR,A004
50008,1500,1655,,M,,,,,DEDR,A004
50004,1100,1255,,,,,V,,DEDQ,A008
50004,1100,1255,,,,,V,,DEDQ,A008
50010,1100,1255,L,,,,,,DEDQ,A018
50010,1100,1255,L,,,,,,DEDQ,A018
50011,1500,1655,L,,,,,,DEDP,A007
50011,1500,1655,L,,,,,,DEDP,A007
50009,1500,1655,,,,,V,,DEDP,A011
50009,1500,1655,,,,,V,,DEDP,A011
50006,900,1055,,,,,V,,DEDP,A010
50006,900,1055,,,,,V,,DEDP,A010
65859,1300,1455,,,,,V,,DEDK,A009
65859,1400,1455,,,I,,,,DEDK,A009
104027,1300,1455,L,,,,,,DEDK,A009
104027,1300,1355,,,I,,,,DEDK,A009
50020,1300,1455,L,,,,,,DEDQ,A003
50020,1300,1355,,,I,,,,DEDQ,A003
50024,1100,1255,,,,,V,,DEDQ,A004
50024,1200,1255,,,I,,,,DEDQ,A004
50026,900,1055,L,,,,,,DEDQ,A002
50026,900,955,,,I,,,,DEDQ,A002
50021,2000,2055,,M,,,,,DEDP,A007
50021,1900,2055,,,,J,,,DEDP,A007
122835,,,,,,,,,,
44721,,,,,,,,,,
117540,1700,1855,L,,,,,,DEDF,A005
117540,1700,1755,,,I,,,,DEDF,A005
103974,1700,1855,,,,,V,,DEDQ,A007
103974,1800,1855,,,I,,,,DEDQ,A007
103975,700,855,,,,,V,,DEDQ,A007
103975,800,855,,,I,,,,DEDQ,A007
103976,900,1055,,,,,V,,DEDQ,A006
103976,1000,1055,,,I,,,,DEDQ,A006
103977,1700,1855,L,,,,,,DEDQ,A006
103977,1700,1755,,,I,,,,DEDQ,A006
103978,1100,1255,L,,,,,,DEDQ,A007
103978,1100,1155,,,I,,,,DEDQ,A007
44785,1500,1655,L,,,,,,DEDQ,A002
44785,1500,1555,,,I,,,,DEDQ,A002
44786,700,855,,M,,,,,DEDQ,A003
44786,700,755,,,,J,,,DEDQ,A003
49957,1700,1855,L,,I,,,,DEDF,A010
49957,1700,1755,,,,,V,,DEDK,A005
103792,1000,1055,L,,,,,,DEDK,A005
103792,900,1055,,,,,V,,DEDE,A001
103793,1100,1255,,M,,,,,DEDK,A005
103793,1100,1155,,,,J,,,DEDK,A005
103794,900,1155,,,,,,S,DEDE,A004
103795,1700,1755,,M,,,,,DEDE,A005
103795,1900,2055,,,,,V,,DEDK,A005
340,800,1055,,,,J,,,DEDK,A005
92363,1700,1855,L,,,,,,DEDF,A007
92363,1700,1755,,,I,,,,DEDK,A007
94079,1500,1655,,M,,,,,DEDK,A003
94079,1500,1555,,,,J,,,DEDF,A005
89264,900,1055,,M,,,,,DEDF,A007
89264,1000,1055,,,,J,,,DEDF,A007
58509,700,855,,,,J,V,,DEDE,A005
58246,1900,2055,,M,,,,,DEDE,A005
58246,1700,1855,,,,,V,,DEDF,A007
58209,900,1055,,,,J,,,DEDE,A002
58209,900,1055,,M,,,,,DEDE,A011
58648,1300,1455,,M,,,,,DEDF,A007
58648,1300,1455,,,,J,,,DEDE,A012
117682,1500,1655,L,,,,,,DEDK,A006
117682,1500,1655,,,I,,,,DEDQ,
76916,1100,1255,,M,,,,,DEDE,A012
76916,1200,1255,,,,,V,,DEDF,A009
76916,1100,1255,,,,J,,,DEDF,A009
76917,1100,1255,L,,,,,,DEDE,A003
76917,1200,1255,,,,,V,,DEDE,A008
76917,1100,1255,,,I,,,,DEDE,A006
76918,1300,1455,L,,,,,,DEDE,A001
76918,1400,1455,,,,,V,,DEDE,A001
76918,1300,1455,,,I,,,,DEDK,A003
76919,1800,1855,,,,,V,,DEDE,A001
76919,1700,1855,,,I,,,,DEDE,A006
76919,1700,1855,L,,,,,,DEDI,A003
117656,1300,1455,,M,,,,,DEDE,A006
117656,1300,1455,,,,J,,,DEDI,A003
2989,1100,1255,L,,I,,,,DEDE,
2989,1100,1255,L,,I,,,,DEDE,
2990,1100,1255,L,,I,,,,DEDE,
2990,1100,1255,L,,I,,,,DEDE,
17660,1100,1355,,M,,J,,,DEDE,
17660,1100,1355,,M,,J,,,DEDE,
49975,900,1055,,M,,,,,DEDP,A018
49975,900,955,,,,J,,,DEDP,A018
49974,1100,1155,,M,,,,,DEDP,A019
49974,1100,1255,,,,J,,,DEDP,A019
49976,1700,1855,,M,,,,,DEDP,A018
49976,1700,1755,,,,J,,,DEDP,A018
77527,1900,2055,,M,,,,,DEDQ,A030
77527,1900,1955,,,,J,,,DEDQ,A030
94621,1500,1655,,M,,,,,DEDQ,A028
94621,1500,1555,,,,J,,,DEDQ,A028
49736,1300,1455,,,I,,,,DEDP,A016
49736,1400,1455,,,,,V,,DEDP,A021
117608,,,,,,,,,,
90447,1100,1255,,,,,V,,DEDQ,A009
90447,1200,1255,,,I,,,,DEDQ,A009
84437,1700,1855,,M,,,,,DEDP,A023
84437,1700,1755,,,,J,,,DEDP,A023
65192,700,855,L,,,,,,DEDI,A007
65192,700,755,,,I,,,,DEDI,A007
94946,700,855,,,,,V,,DEDQ,A005
94946,800,855,,,I,,,,DEDQ,A005
118035,1600,1755,,,,J,,,DEDQ,A004
118035,1700,1755,,M,,,,,DEDQ,A004
118036,1300,1455,,,,,V,,DEDQ,A005
118036,1400,1455,,,I,,,,DEDQ,A005
118037,1500,1655,,,,,V,,DEDQ,A005
118037,1600,1655,,,I,,,,DEDQ,A005
44714,1300,1455,,M,,,,,DEDQ,A005
44714,1300,1355,,,,J,,,DEDQ,A005
44713,1700,1855,L,,,,,,DEDQ,A003
44713,1700,1755,,,I,,,,DEDQ,A003
49986,900,1055,,,,,V,,DEDV,A017
49986,1100,1255,,M,,,,,DEDV,A015
44726,,,,,,,,,,
125217,1500,1655,,M,,J,,,DEDV,A013
125218,,,,,,,,,,
118758,700,855,,M,,J,,,DEDV,A017
111214,,,,,,,,,,
125236,900,1255,,,,,,S,DEDV,A019
105697,900,1055,L,,,,,,DEDV,A011
105697,900,1055,,,,,V,,DEDV,A015
105697,900,1055,,,I,,,,DEDV,A011
3620,900,1155,,,,,V,,DEDZ,
38419,700,855,L,,I,,,,DEDK,A002
38418,1300,1455,,M,,J,,,DEDK,A002
38426,1100,1255,L,,,J,,,DEDK,A008
38426,1300,1355,,,,,V,,DEDK,
60818,1800,1855,,,,,V,,DEDK,A008
60818,1900,2055,,M,,J,,,DEDK,A008
42377,900,1055,L,,,,,,DEDV,A015
42377,900,1055,,,,J,,,DEDV,A002
46103,1300,1455,L,,I,,,,DEDT,A001
46102,1900,2055,L,,I,,,,DEDT,A008
80029,1100,1255,L,,I,,,,DEDV,A013
44820,1100,1255,,M,,,,,DEDV,A016
44820,1100,1255,,,,J,,,DEDV,A015
93314,900,1059,L,,I,,,,DEDE,SPA01
38428,1400,1455,,M,,,,,DEDK,A008
38428,1300,1455,,,,J,,,DEDK,A008
38428,800,955,,,,,,S,DEDK,A001
87443,700,855,,M,,,,,DEDV,A004
87443,700,855,,,,J,,,DEDI,A004
67949,1900,2055,L,,I,,,,DEDF,A002
67949,1900,1955,,,,,V,,DEDK,A008
91262,1500,1655,L,,I,,,,DEDF,A002
63391,1900,2055,L,,I,,,,DEDK,A001
63391,1700,1755,,,,,V,,DEDK,A001
38448,1100,1255,,,I,,,,DEDK,A012
38448,1100,1255,,,,J,,,DEDK,A012
92176,1500,1655,,M,,J,,,DEDK,A012
43845,1300,1455,L,,,,,,DEDE,
43845,700,855,,,,,V,,DEDE,
79466,700,855,L,,I,,,,DEDI,A004
79467,1500,1655,L,,I,,,,DEDI,A004
79473,900,1055,,M,,J,,,DEDV,A007
42381,900,1055,,M,,,,,DEDQ,A027
42381,900,1055,,,,J,,,DEDK,A008
42380,1100,1255,L,,,,,,DEDE,A007
42380,1100,1255,,,I,,,,DEDK,A010
42378,1500,1655,,,,,V,,,
42378,1500,1655,L,,,,,,DEDP,A022
42379,1500,1655,,M,,,,,DEDK,
42379,1500,1655,,,,J,,,DEDK,
104435,1700,1855,L,,,,,,DEDV,A002
104435,1700,1855,,,I,,,,DEDV,A001
123243,1100,1255,,,,J,,,DEDE,A012
123243,1100,1255,,M,,,,,DEDE,A006
127431,700,855,,,,,V,,DEDE,A010
127431,700,855,,,I,,,,DEDE,A012
127432,1700,1855,,M,,,,,,
127432,1700,1855,,,,J,,,DEDE,A012
47603,1700,1855,,M,,J,,,DEDI,A004
47603,1600,1655,,,,,V,,DEDF,A002
63962,900,1055,,,I,,,,DEDV,A016
63962,900,1055,L,,,,,,DEDU,A008
63963,700,855,,M,,J,,,DEDE,A012
63964,1700,1855,L,,,,,,DEDU,A002
63964,1700,1855,,,I,,,,DEDI,A004
63965,1700,1855,,M,,,,,DEDV,A016
63965,1700,1855,,,,J,,,,
127434,900,1055,L,,,,,,DEDT,
127434,900,1055,,,I,,,,DEDF,A007
127742,900,1055,,M,,,,,DEDQ,A028
127742,900,1055,,,,J,,,DEDQ,A028
104244,1500,1655,,,I,,V,,DEDF,A004
63956,1100,1255,L,,,,,,DEDI,A005
63956,1100,1255,,,I,,,,DEDE,A010
42385,900,1055,,M,,J,,,DEDI,A008
42386,1300,1455,L,,I,,,,DEDE,A010
63957,1700,1855,,M,,J,,,DEDG,A002
79437,700,855,,M,,J,,,DEDI,A005
42387,1700,1855,,M,,J,,,DEDE,A019
63392,900,1055,L,,I,,,,DEDI,A005
79438,1300,1455,,,I,,V,,DEDE,A020
79436,1500,1655,L,,,,,,DEDG,A002
79436,1500,1655,,,I,,,,DEDE,A020
79439,1900,2055,L,,,,,,DEDE,A015
79439,1900,2055,,,I,,,,DEDE,A015
92251,1100,1255,L,,,,,,DEDK,A001
92251,1100,1255,,,I,,,,DEDE,A015
42389,1000,1055,,M,,,,,DEDE,A006
42389,1000,1255,,,,J,,,DEDE,A006
42389,1100,1255,,M,,,,,DEDH,LBQ01
42389,1100,1255,,,,,V,,DEDE,A006
42391,700,755,L,,,,,,DEDK,A006
42391,700,955,,,I,,,,DEDK,A005
42391,800,955,L,,,,,,DEDH,LBQ01
42391,800,955,,,,,V,,DEDE,A006
42392,1300,1555,,M,,,,,DEDE,A008
42392,1300,1455,,,,J,,,DEDH,LBQ01
42392,1300,1455,,,,,V,,DEDE,A006
42392,1500,1555,,,,J,,,DEDE,A006
42390,1500,1555,L,,,,,,DEDE,A003
42390,1500,1555,L,,,,,,DEDE,A003
42390,1600,1755,L,,,,,,DEDH,LBQ01
42390,1600,1755,L,,,,,,DEDH,LBQ01
42390,1700,1855,,,I,,,,DEDE,A003
42390,1700,1855,,,I,,,,DEDE,A003
42390,1700,1855,,,,J,,,DEDE,A003
42390,1700,1855,,,,J,,,DEDE,A003
58213,1200,1255,L,,,,,,DEDE,A011
58213,1200,1455,,,I,,,,DEDK,A007
58213,1200,1355,,,,,V,,DEDE,A012
58213,1300,1455,L,,,,,,DEDH,LBQ01
124866,1100,1255,,M,,,,,DEDF,A008
124866,1100,1255,,,,,V,,DEDH,LBQ01
124866,800,1055,,,,,,S,DEDF,A008
76941,1300,1455,L,,I,,,,DEDE,A008
77328,1100,1255,L,,I,,,,DEDP,A008
50216,1500,1655,,M,,J,,,DEDN,
77330,900,1055,L,,I,,,,DEDP,A009
77332,1900,2055,,M,,J,,,DEDP,A008
77334,1500,1655,,M,,J,,,DEDP,A009
84268,1900,2055,,M,,,,,DEDP,A011
84268,1900,1955,,,,J,,,DEDP,A011
89354,1700,1855,L,,,,,,DEDP,A010
89354,1700,1755,,,I,,,,DEDP,A010
90442,1300,1455,L,,,,,,DEDQ,A019
90442,1300,1355,,,I,,,,DEDQ,A019
92298,700,855,,M,,,,,DEDP,A013
92298,700,755,,,,J,,,DEDP,A013
86189,900,1055,L,,,,,,DEDP,A003
86189,900,955,,,I,,,,DEDP,A003
44232,1730,2125,,,,,V,,DEDZZ,
44758,1700,1855,,M,,,,,DEDP,A015
44758,1700,1755,,,,J,,,DEDP,A015
49702,1700,1855,,,I,,V,,DEDP,A017
50291,900,1055,,M,,,,,DEDL,
131686,1100,1255,,,,J,V,,DEDL,
50292,1500,1655,,,,J,,,DEDP,A003
131687,1700,1855,L,,I,,,,DEDL,
50120,1100,1255,L,,,,,,DEDV,A005
50120,1100,1155,,,I,,,,DEDV,A008
50121,1700,1855,,,I,,,,DEDV,A002
50121,1800,1855,L,,,,,,DEDV,A006
42396,900,1055,,M,,J,,,DEDV,A006
42395,1500,1655,L,,I,,,,DEDV,A001
57053,1500,1655,,M,,J,,,DEDV,A006
77398,1500,1655,,,,,V,,DEDV,A003
77398,1700,1855,,,I,,,,DEDV,A006
79476,700,855,,M,,J,,,,
79477,1300,1455,L,,,,,,DEDF,A004
79477,1300,1455,,,I,,,,DEDF,A005
42398,1100,1255,,M,,J,,,DEDV,A006
42397,1900,2055,,M,,J,,,DEDV,A006
57669,1900,2055,L,,I,,,,DEDV,A006
44787,1500,1655,L,,I,,,,DEDX,A015
126099,1500,1655,L,,I,,,,DEDX,A011
43734,1900,2055,,M,,J,,,DEDX,A009
43735,900,1055,,M,,J,,,DEDX,A018
43736,1300,1655,,,,,V,,DEDX,A014
43737,1500,1655,L,,I,,,,DEDX,A009
43733,700,855,,M,,J,,,DEDX,A002
43732,1100,1255,,M,,J,,,DEDX,A006
43731,1300,1455,L,,I,,,,DEDX,A005
122713,1900,2055,L,,,,V,,DUCT2,LC02
131897,1300,1455,L,,I,,,,DEDX,A004
131898,1700,1855,,M,,J,,,DUCT1,LC09
44750,1700,1855,,M,,,,,DEDP,A012
44750,1700,1855,,,,J,,,DEDP,A017
76944,900,1155,,,,,,S,DEDK,A012
76944,900,1155,,,,,,S,DEDK,A012
49954,900,1155,,,,,,S,DEDE,A001
49954,1700,1855,,M,,,,,DEDE,A001
49701,1500,1655,L,,,,,,DEDP,A013
46609,1500,1855,,,I,,,,DEDK,A005
46608,1100,1255,,M,,J,,,DEDP,A015
46610,900,1055,L,,,,,,DEDP,A012
46610,900,1055,,,I,,,,DEDN,LHI01
46611,900,1055,,M,,J,,,DEDP,A013
46607,1700,1855,L,,I,,,,DEDP,A012
46856,,,,,,,,,,
46855,1700,1855,,M,,,,,DEDK,A012
46855,1700,1755,,,,J,,,DEDK,A012
46606,1700,1855,,,I,,,,DEDP,A021
46606,1700,1755,,,,,V,,DEDP,A021
77400,1500,1655,,,I,,,,DEDV,A015
77400,1600,1755,L,,,,,,DEDV,A003
77400,1600,1655,,,,J,,,DEDV,A003
131913,,,,,,,,,,
46859,,,,,,,,,,
46857,1900,2055,L,,I,,,,DEDQ,A031
124837,900,1055,,,,,V,,DEDE,A008
124838,900,1055,L,,,,,,DEDE,A011
124839,1900,2055,,M,,,,,DEDE,A001
43747,1100,1255,,,,,V,,DEDQ,A015
43747,1200,1255,,,I,,,,DEDQ,A015
65209,700,855,,,,,V,,DEDQ,A015
65209,800,855,,,I,,,,DEDQ,A015
65210,900,1055,L,,,,,,DEDQ,A014
65210,900,955,,,I,,,,DEDQ,A014
43745,1500,1655,L,,,,,,DEDQ,A014
43745,1500,1555,,,I,,,,DEDQ,A014
43746,1500,1655,,,,,V,,DEDQ,A015
43746,1600,1655,,,I,,,,DEDQ,A015
88052,1100,1255,,,,,V,,DEDQ,A030
88052,1200,1255,,,I,,,,DEDQ,A030
84097,1300,1455,L,,,,,,DEDQ,A009
84097,1300,1355,,,I,,,,DEDQ,A009
86536,1500,1655,,M,,,,,DEDQ,A006
86536,1500,1555,,,,J,,,DEDQ,A006
90371,1300,1455,L,,,,,,DEDR,A002
90371,1300,1355,,,I,,,,DEDR,A002
122756,1100,1255,,,,,V,,DEDQ,A031
122756,1200,1255,,,I,,,,DEDQ,A031
49539,900,1055,,M,,J,,,DEDU,
49541,1100,1255,,M,,J,,,DEDX,A013
85213,1700,1855,,M,,J,,,DEDX,
124849,1300,1455,,,I,,,,DEDF,A009
124849,1300,1455,,,,,V,,DEDE,A007
44757,1100,1355,,,I,,,,DEDP,A021
44756,1800,1955,,,,,V,,DEDN,LHI04
44756,1900,2155,,,I,,,,DEDP,A015
44756,2000,2155,,,,,V,,DEDP,A015
46637,1100,1355,L,,,,,,DEDN,LHI01
46637,1100,1255,,M,,J,,,DEDP,A012
46640,700,855,L,,I,,,,DEDP,A013
46640,1200,1255,,M,,J,,,DEDN,LHI01
46640,1200,1255,,,I,,,,DEDN,LHI01
46641,1500,1555,,M,,,,,DEDN,LHI01
46641,1500,1655,,,,J,,,DEDN,LHI01
46641,1300,1455,,M,,J,,,DEDP,A012
63796,700,855,L,,,,,,DEDN,LHI01
63796,1100,1255,,,I,,V,,DEDP,A020
63796,1100,1155,,,,J,,,DEDN,LHI01
77256,900,1055,L,,,,,,DEDN,LHI01
77256,900,1055,L,,,,,,DEDN,LHI01
77256,1100,1255,,,I,,V,,DEDP,A018
77256,1100,1255,,,I,,V,,DEDP,A018
77256,1300,1355,,,I,,,,DEDN,LHI01
77256,1300,1355,,,I,,,,DEDN,LHI01
49669,700,955,L,,,,,,DEDN,LHI02
49669,900,1055,,M,,J,,,DEDP,A014
49665,900,1055,L,,I,,,,DEDP,A014
49665,1100,1255,L,,,,,,DEDN,LHI02
49665,1100,1155,,,,J,,,DEDN,LHI02
49670,1700,1955,L,,,,,,DEDN,LHI02
49670,1700,1855,,M,,J,,,DEDP,A014
49666,700,855,,,I,,V,,DEDP,A014
49666,700,855,,,I,,V,,DEDP,A014
49666,1200,1255,,,,J,,,DEDN,LHI02
49666,1200,1255,,,,J,,,DEDN,LHI02
49666,1300,1355,,,I,,,,DEDN,LHI02
49666,1300,1355,,,I,,,,DEDN,LHI02
49666,1400,1455,,,,J,,,DEDN,LHI02
49666,1400,1455,,,,J,,,DEDN,LHI02
77257,700,855,,,I,,V,,DEDQ,A031
77257,700,855,,,,J,,,DEDN,LHI02
77257,1300,1355,,,,J,,,DEDN,LHI02
49677,700,855,,M,,J,,,DEDP,A016
49677,900,1155,,,,,V,,DEDN,LHI03
49675,800,1055,L,,,,,,DEDN,LHI03
49675,900,1055,,,I,,V,,DEDP,A017
49676,1700,1855,,,I,,,,DEDN,LHI03
49676,1800,1855,L,,,,,,DEDN,LHI03
49676,1900,2055,L,,I,,,,DEDP,A016
77259,900,1055,,,,J,,,DEDN,LHI03
77259,1300,1455,,,,,V,,DEDP,A012
77259,1400,1455,,,I,,,,DEDP,A012
77259,1400,1455,,,,J,,,DEDP,A013
77259,1500,1555,,,I,,,,DEDN,LHI03
44863,1200,1455,L,,,,,,DEDP,A021
49710,1700,1855,L,,,,,,DEDP,A015
49710,1800,1855,,,,J,,,DEDP,A016
49687,900,1055,L,,I,,,,DEDP,A015
49687,900,955,,,,,V,,DEDP,A015
49686,900,1055,,M,,J,,,DEDP,A015
49686,1000,1055,,,,,V,,DEDP,A015
49685,1900,2055,,M,,J,,,DEDP,A017
49685,2000,2055,,,,,V,,DEDP,A017
49683,1900,2055,L,,I,,,,DEDP,A012
49683,1900,1955,,,,,V,,DEDP,A014
49684,1500,1655,,M,,,,,DEDP,A016
49684,1500,1555,,,,J,,,DEDP,A016
49684,1400,1455,,,,J,,,DEDP,LC11
49684,1500,1555,,,,,V,,DEDP,A021
112234,1900,1955,,M,,,,,DEDV,A018
112234,1900,2055,,,,J,,,DEDV,A018
43755,1300,1455,L,,,,,,DEDI,A003
43755,1300,1355,,,,J,,,DEDF,A004
43756,1700,1855,L,,,,,,DEDI,A001
43756,1700,1755,,,I,,,,DEDI,A001
63393,1100,1255,,M,,,,,DEDI,A003
63393,1300,1355,,,I,,,,DEDF,A002
42399,700,955,,,,,,S,DEDE,A008
44813,700,855,L,,I,,,,DEDQ,A021
58822,1300,1455,,M,,,,,DEDF,A010
58822,1300,1355,,,,J,,,DEDK,A007
